Number of requests is 698
Number of Drivers is 250
Number of Riders is 448

Req_no. request_arrival_time service_time_at_source Pickup_location_longitude Pickup_location_latitude  Pickup_earliest_time Pickup_latest_time  service_time_at_delivery delivery_location_long delivery_location_latitude delivery_earliest_time delivery_latest_time 
0	472	0	-87.6916	41.89188	472	502	0	-88.01062	41.97552	500	530
1	352	0	-87.97567	41.89758	352	382	0	-87.97066	41.88258	353.7	383.7
2	975	0	-87.73216	41.85523	975	1005	0	-87.71078	41.90655	981	1011
3	905	0	-87.97066	41.88258	905	935	0	-87.97567	41.89758	906.7	936.7
4	885	0	-87.97567	41.89758	885	915	0	-87.97066	41.88258	886.7	916.7
5	659	0	-87.97066	41.88258	659	689	0	-87.97567	41.89758	660.7	690.7
6	645	0	-87.97567	41.89758	645	675	0	-87.97066	41.88258	646.7	676.7
7	488	0	-87.97066	41.88258	488	518	0	-87.97567	41.89758	489.7	519.7
8	1065	0	-87.68843	42.06368	1065	1095	0	-87.71314	42.07685	1067.5	1097.5
9	365	0	-87.97066	41.88258	365	395	0	-87.97567	41.89758	366.7	396.7
10	1035	0	-87.79176	42.11608	1035	1065	0	-87.70296	42.05823	1044.8	1074.8
11	950	0	-87.70022	42.04474	950	980	0	-87.79176	42.11608	961	991
12	925	0	-87.62905	41.89203	925	955	0	-87.70022	42.04474	943	973
13	795	0	-87.69786	42.08078	795	825	0	-87.62905	41.89203	816.8	846.8
14	695	0	-87.70296	42.05823	695	725	0	-87.69786	42.08078	697.5	727.5
15	1305	0	-87.7305	41.70583	1305	1335	0	-88.11712	41.76543	1337.8	1367.8
16	480	0	-87.97567	41.89758	480	510	0	-87.97066	41.88258	481.7	511.7
17	825	0	-87.6208	41.88486	825	855	0	-87.75306	42.11228	852.6	882.6
18	425	0	-87.86881	42.03597	425	455	0	-87.84781	42.03253	426.8	456.8
19	411	0	-87.82611	42.03298	411	441	0	-87.86881	42.03597	414.5	444.5
20	1255	0	-87.82611	42.03298	1255	1285	0	-87.86881	42.03597	1258.5	1288.5
21	1065	0	-87.86881	42.03597	1065	1095	0	-87.82611	42.03298	1068.5	1098.5
22	925	0	-87.84781	42.03253	925	955	0	-87.86881	42.03597	926.8	956.8
23	900	0	-87.86881	42.03597	900	930	0	-87.84781	42.03253	901.8	931.8
24	880	0	-87.86159	42.18557	880	910	0	-88.10677	41.88093	919.5	949.5
25	905	0	-87.75306	42.11228	905	935	0	-87.86787	42.13093	914.7	944.7
26	950	0	-88.10677	41.88093	950	980	0	-88.09092	41.87719	951.4	981.4
27	945	0	-88.34411	42.01383	945	975	0	-88.29013	42.00048	949.7	979.7
