Number of requests is 744
Number of Drivers is 268
Number of Riders is 476

Req_no. request_arrival_time service_time_at_source Pickup_location_longitude Pickup_location_latitude  Pickup_earliest_time Pickup_latest_time  service_time_at_delivery delivery_location_long delivery_location_latitude delivery_earliest_time delivery_latest_time 
0	855	0	-87.59774	41.34074	855	885	0	-88.28917	42.20857	967.3	997.3
1	615	0	-88.20327	41.68083	615	645	0	-88.18261	42.44853	700.4	730.4
2	888	0	-88.53279	42.02418	888	918	0	-87.61537	41.85908	966.1	996.1
3	955	0	-88.48433	41.59486	955	985	0	-87.79426	41.83163	1018.1	1048.1
4	855	0	-88.46104	42.31407	855	885	0	-88.33984	41.76578	916.8	946.8
5	825	0	-88.33984	41.76578	825	855	0	-88.46104	42.31407	886.8	916.8
6	865	0	-87.6208	41.88486	865	895	0	-88.13833	42.17237	918.4	948.4
7	615	0	-88.39857	42.1771	615	645	0	-87.78621	42.03218	668	698
8	845	0	-87.75856	42.05638	845	875	0	-88.32222	41.90353	894.6	924.6
9	772	0	-88.33518	42.16532	772	802	0	-87.75856	42.05638	821.1	851.1
10	900	0	-87.61537	41.85908	900	930	0	-88.14543	42.05328	948.9	978.9
11	908	0	-87.90557	42.26012	908	938	0	-87.99141	41.83359	956	986
12	915	0	-87.84002	42.10193	915	945	0	-88.26594	42.36827	960.9	990.9
13	975	0	-87.57099	41.58928	975	1005	0	-88.07966	41.48835	1018.8	1048.8
14	888	0	-87.63281	41.87389	888	918	0	-88.15134	41.87903	930.9	960.9
15	881	0	-87.86787	42.13093	881	911	0	-88.21399	42.40154	922.4	952.4
16	930	0	-88.48433	41.59486	930	960	0	-87.99321	41.53518	971.4	1001.4
17	940	0	-88.14543	42.05328	940	970	0	-87.66587	41.95808	981	1011
18	985	0	-87.79426	41.83163	985	1015	0	-88.27197	41.76403	1025.3	1055.3
19	920	0	-87.87593	42.01723	920	950	0	-88.28917	42.20857	960.2	990.2
20	880	0	-87.86159	42.18557	880	910	0	-88.10677	41.88093	919.5	949.5
21	706	0	-88.08047	42.01618	706	736	0	-88.20327	41.68083	744.7	774.7
22	970	0	-87.66587	41.95808	970	1000	0	-88.12707	41.99678	1008.4	1038.4
23	885	0	-87.78695	41.66088	885	915	0	-88.13632	41.84998	920.8	950.8
24	883	0	-88.01062	41.97552	883	913	0	-88.11696	41.68008	917	947
25	825	0	-88.10276	41.61618	825	855	0	-88.2864	41.87973	858	888
26	945	0	-88.13678	42.25172	945	975	0	-87.82386	42.42827	977.4	1007.4
27	890	0	-87.79176	42.11608	890	920	0	-87.89462	42.39236	921.9	951.9
28	805	0	-87.6657	41.60613	805	835	0	-87.72806	41.88422	836.4	866.4
29	900	0	-87.90792	42.12198	900	930	0	-87.93672	42.39977	931	961
30	827	0	-88.1614	41.57273	827	857	0	-87.90223	41.77333	858	888
31	591	0	-87.66479	41.51698	591	621	0	-87.74031	41.78952	622	652
32	713	0	-88.32093	41.88843	713	743	0	-88.33518	42.16532	743.8	773.8
33	915	0	-88.3198	41.78323	915	945	0	-88.27658	42.05472	945.4	975.4
34	833	0	-87.94717	41.81288	833	863	0	-87.71636	42.02268	863.2	893.2
35	930	0	-87.89181	41.74772	930	960	0	-87.66195	41.54803	959.3	989.3
