Number of requests is 698
Number of Drivers is 250
Number of Riders is 448

Req_no. request_arrival_time service_time_at_source Pickup_location_longitude Pickup_location_latitude  Pickup_earliest_time Pickup_latest_time  service_time_at_delivery delivery_location_long delivery_location_latitude delivery_earliest_time delivery_latest_time 
0	472	0	-87.6916	41.89188	472	502	0	-88.01062	41.97552	500	530
1	855	0	-87.59774	41.34074	855	885	0	-88.28917	42.20857	967.3	997.3
2	525	0	-88.23784	42.45587	525	555	0	-88.20327	41.68083	611.3	641.3
3	615	0	-88.20327	41.68083	615	645	0	-88.18261	42.44853	700.4	730.4
4	955	0	-88.48433	41.59486	955	985	0	-87.79426	41.83163	1018.1	1048.1
5	825	0	-88.33984	41.76578	825	855	0	-88.46104	42.31407	886.8	916.8
6	855	0	-88.46104	42.31407	855	885	0	-88.33984	41.76578	916.8	946.8
7	349	0	-88.32093	41.88843	349	379	0	-87.64271	41.88534	405.2	435.2
8	1035	0	-88.14498	42.22658	1035	1065	0	-87.96417	41.74805	1090.3	1120.3
9	1035	0	-88.14498	42.22658	1035	1065	0	-87.96417	41.74805	1090.3	1120.3
10	865	0	-87.6208	41.88486	865	895	0	-88.13833	42.17237	918.4	948.4
11	1263	0	-88.02245	41.75908	1263	1293	0	-88.14498	42.22658	1316	1346
12	1035	0	-88.18733	42.11062	1035	1065	0	-87.62655	41.90778	1086.5	1116.5
13	415	0	-88.13133	42.11068	415	445	0	-87.61663	41.87773	464.8	494.8
14	845	0	-87.75856	42.05638	845	875	0	-88.32222	41.90353	894.6	924.6
15	772	0	-88.33518	42.16532	772	802	0	-87.75856	42.05638	821.1	851.1
16	355	0	-88.14543	42.05328	355	385	0	-87.61537	41.85908	403.9	433.9
17	900	0	-87.61537	41.85908	900	930	0	-88.14543	42.05328	948.9	978.9
18	908	0	-87.90557	42.26012	908	938	0	-87.99141	41.83359	956	986
19	423	0	-87.95069	42.17452	423	453	0	-87.61663	41.87773	466	496
20	888	0	-87.63281	41.87389	888	918	0	-88.15134	41.87903	930.9	960.9
21	930	0	-88.48433	41.59486	930	960	0	-87.99321	41.53518	971.4	1001.4
22	985	0	-87.79426	41.83163	985	1015	0	-88.27197	41.76403	1025.3	1055.3
23	1035	0	-88.27197	41.76403	1035	1065	0	-87.79426	41.83163	1075.3	1105.3
24	920	0	-87.87593	42.01723	920	950	0	-88.28917	42.20857	960.2	990.2
25	880	0	-87.86159	42.18557	880	910	0	-88.10677	41.88093	919.5	949.5
26	706	0	-88.08047	42.01618	706	736	0	-88.20327	41.68083	744.7	774.7
27	1025	0	-88.05512	42.03283	1025	1055	0	-88.43233	41.84842	1062.3	1092.3
28	1095	0	-88.41359	42.28267	1095	1125	0	-88.01698	42.40752	1130.4	1160.4
29	995	0	-87.67706	42.05508	995	1025	0	-88.03543	42.21903	1029.7	1059.7
30	575	0	-88.23412	41.73593	575	605	0	-88.08047	42.01618	608.7	638.7
31	471	0	-87.96747	42.04348	471	501	0	-87.6208	41.88486	504.7	534.7
32	397	0	-88.08047	42.01618	397	427	0	-88.23412	41.73593	430.7	460.7
33	825	0	-88.10276	41.61618	825	855	0	-88.2864	41.87973	858	888
34	1035	0	-88.11712	41.76543	1035	1065	0	-87.7305	41.70583	1067.8	1097.8
35	1305	0	-87.7305	41.70583	1305	1335	0	-88.11712	41.76543	1337.8	1367.8
36	1055	0	-87.81845	41.86188	1055	1085	0	-87.99752	42.12203	1087.5	1117.5
37	1020	0	-87.81877	42.13813	1020	1050	0	-87.97586	42.39812	1051.7	1081.7
38	805	0	-87.6657	41.60613	805	835	0	-87.72806	41.88422	836.4	866.4
39	900	0	-87.90792	42.12198	900	930	0	-87.93672	42.39977	931	961
40	713	0	-88.32093	41.88843	713	743	0	-88.33518	42.16532	743.8	773.8
41	833	0	-87.94717	41.81288	833	863	0	-87.71636	42.02268	863.2	893.2
42	1005	0	-87.97862	41.97688	1005	1035	0	-88.33444	41.95148	1034.6	1064.6
43	930	0	-87.89181	41.74772	930	960	0	-87.66195	41.54803	959.3	989.3
44	1085	0	-87.905	42.29574	1085	1115	0	-87.86881	42.03597	1114.1	1144.1
45	550	0	-87.73304	42.08683	550	580	0	-87.632	41.84188	578.5	608.5
46	975	0	-87.64155	41.89804	975	1005	0	-87.76786	42.13603	1003.5	1033.5
47	800	0	-87.99727	42.09913	800	830	0	-88.02116	41.84633	828.2	858.2
48	403	0	-88.35427	41.91368	403	433	0	-88.05512	42.03283	431.1	461.1
49	1005	0	-88.04571	41.61928	1005	1035	0	-88.32038	41.76493	1033	1063
50	825	0	-87.6208	41.88486	825	855	0	-87.75306	42.11228	852.6	882.6
51	1230	0	-88.05464	41.79993	1230	1260	0	-88.33901	41.67931	1257.1	1287.1
52	1035	0	-87.97862	41.97688	1035	1065	0	-87.92986	41.73753	1061.9	1091.9
53	745	0	-87.94321	41.91898	745	775	0	-87.62024	41.89843	771.8	801.8
54	1020	0	-88.32038	41.76493	1020	1050	0	-88.00561	41.78268	1046.2	1076.2
55	665	0	-87.73856	42.09893	665	695	0	-87.6208	41.88486	690.7	720.7
56	405	0	-88.30226	41.76864	405	435	0	-88.48433	41.59486	429.5	459.5
57	1215	0	-87.90852	41.97868	1215	1245	0	-87.95991	41.76303	1239.4	1269.4
58	962	0	-87.6525	41.89269	962	992	0	-87.93986	41.89813	985.8	1015.8
59	1040	0	-87.61961	41.84199	1040	1070	0	-87.78701	42.00953	1063.2	1093.2
60	580	0	-87.87341	41.7805	580	610	0	-87.63922	41.89258	603.1	633.1
61	1185	0	-87.73806	41.98288	1185	1215	0	-87.99822	42.05903	1208.1	1238.1
62	785	0	-87.98536	41.70832	785	815	0	-88.23352	41.79233	807.6	837.6
63	740	0	-88.23352	41.79233	740	770	0	-87.98536	41.70832	762.6	792.6
64	598	0	-88.05464	41.79993	598	628	0	-88.32038	41.76493	620.4	650.4
65	975	0	-88.09102	41.86333	975	1005	0	-88.20327	41.68083	997.3	1027.3
66	514	0	-87.74031	41.78952	514	544	0	-87.73721	41.98993	536.3	566.3
67	945	0	-87.64155	41.89804	945	975	0	-87.86587	41.79492	966.8	996.8
68	795	0	-87.69786	42.08078	795	825	0	-87.62905	41.89203	816.8	846.8
69	997	0	-87.94321	41.91898	997	1027	0	-87.85061	41.73913	1018.4	1048.4
70	752	0	-87.6962	41.83723	752	782	0	-87.94717	41.81288	773	803
71	1085	0	-87.74936	41.94228	1085	1115	0	-87.7554	41.75438	1105.9	1135.9
72	563	0	-88.01042	41.91198	563	593	0	-87.99727	42.09913	583.8	613.8
73	972	0	-87.67515	41.87153	972	1002	0	-87.85061	41.73913	992.7	1022.7
74	1065	0	-88.34432	41.70293	1065	1095	0	-88.2864	41.87973	1085.2	1115.2
75	1419	0	-87.84424	41.77083	1419	1449	0	-87.60385	41.79034	1439.1	1469.1
76	626	0	-88.29308	42.18532	626	656	0	-88.51069	42.11042	645.8	675.8
77	1000	0	-88.01189	41.79358	1000	1030	0	-87.79666	41.86918	1019.7	1049.7
