Number of requests is 744
Number of Drivers is 268
Number of Riders is 476

Req_no. request_arrival_time service_time_at_source Pickup_location_longitude Pickup_location_latitude  Pickup_earliest_time Pickup_latest_time  service_time_at_delivery delivery_location_long delivery_location_latitude delivery_earliest_time delivery_latest_time 
0	900	0	-88.10326	41.52693	900	1020	0	-88.31947	41.54742	918.1	1038.1
1	757	0	-87.95069	42.17452	757	877	0	-87.86787	42.13093	765.4	885.4
2	633	0	-87.93537	42.13432	633	753	0	-87.95069	42.17452	637.6	757.6
3	572	0	-87.81877	42.13813	572	692	0	-87.93537	42.13432	581.6	701.6
4	540	0	-87.86787	42.13093	540	660	0	-87.81877	42.13813	544.1	664.1
5	870	0	-88.05497	42.05213	870	990	0	-88.16007	42.01878	879.4	999.4
6	624	0	-88.21776	41.53233	624	744	0	-88.2101	41.57233	628.5	748.5
7	870	0	-87.6407	41.86949	870	990	0	-87.59041	41.75527	883.4	1003.4
8	590	0	-87.7464	42.00608	590	710	0	-87.71856	41.97768	593.9	713.9
9	935	0	-87.68843	42.06368	935	1055	0	-87.71916	42.05888	937.6	1057.6
10	815	0	-88.31947	41.54742	815	935	0	-88.10326	41.52693	833.1	953.1
11	680	0	-88.09971	41.54668	680	800	0	-88.31947	41.54742	698.3	818.3
12	630	0	-88.11311	41.53653	630	750	0	-88.09971	41.54668	631.6	751.6
13	605	0	-88.16773	41.50019	605	725	0	-88.11311	41.53653	611.1	731.1
14	785	0	-88.10276	41.61618	785	905	0	-88.13238	41.5732	790.4	910.4
15	840	0	-88.43233	41.84842	840	960	0	-88.32093	41.88843	850.2	970.2
16	735	0	-88.32093	41.88843	735	855	0	-88.43233	41.84842	745.2	865.2
17	750	0	-87.71856	41.97768	750	870	0	-87.87178	41.90008	765.3	885.3
18	890	0	-87.7806	41.87633	890	1010	0	-87.81636	41.87598	893	1013
19	900	0	-88.34411	42.01383	900	1020	0	-88.29013	42.00048	904.7	1024.7
20	880	0	-88.24769	41.7497	880	1000	0	-88.23412	41.73593	881.9	1001.9
